,ORDER_DATE,QUARTER,MONTH,YEAR,REGION,STATE,SHIPPING_TYPE,CUSTOMER_TYPE,QUANTITY_ORDERED,DEAL_SIZE,PRICE_EACH,MSRP,PRODUCT_TYPE,PRODUCT_LINE,SALES
963,2020-05-05,2,5,2020,1,3,1,0,30,2,97.39,104,1,1,2921.7
964,2021-07-07,3,7,2021,1,5,1,0,20,2,90.06,104,0,6,1801.2
965,2021-09-09,3,9,2021,1,0,1,1,26,2,100.0,104,1,15,2804.36
966,2021-10-10,4,10,2021,1,1,1,1,40,1,100.0,104,1,8,4900.8
967,2020-11-11,4,11,2020,1,3,1,0,31,2,89.01,104,0,7,2759.31
968,2020-11-11,4,11,2020,0,13,1,1,22,2,100.0,104,1,16,2488.2
969,2020-11-11,4,11,2020,1,8,1,0,23,2,100.0,104,1,3,2769.89
970,2020-12-12,4,12,2020,1,6,1,1,30,1,100.0,104,1,3,3581.4
971,2021-01-01,1,1,2021,1,14,1,0,49,1,100.0,104,0,6,5285.14
972,2020-03-03,1,3,2020,0,12,1,0,31,1,100.0,104,0,13,3181.53
973,2020-04-04,2,4,2020,1,2,1,0,29,1,100.0,104,1,12,3340.51
974,2020-06-06,2,6,2020,1,14,1,1,37,1,84.82,104,0,0,3138.34
975,2021-07-07,3,7,2021,1,5,1,0,38,1,100.0,104,0,5,4775.08
976,2021-08-08,3,8,2021,1,3,1,1,29,1,100.0,104,0,2,3006.43
977,2021-09-09,3,9,2021,1,3,1,0,23,2,100.0,104,0,11,2866.26
978,2020-10-10,4,10,2020,1,3,1,0,26,2,85.87,104,0,2,2232.62
979,2021-10-10,4,10,2021,1,14,1,1,38,1,100.0,104,1,14,4457.02
980,2020-11-11,4,11,2020,1,10,1,1,48,2,47.04,104,1,1,2257.92
981,2021-11-11,4,11,2021,1,3,1,1,40,2,39.8,104,1,12,1592.0
982,2021-11-11,4,11,2021,1,8,1,0,45,1,100.0,104,0,13,4948.2
983,2021-12-12,4,12,2021,1,14,1,0,44,1,100.0,104,0,11,5160.76
984,2020-01-01,1,1,2020,0,12,1,1,21,2,94.22,104,0,6,1978.62
985,2020-02-02,1,2,2020,1,14,1,0,35,1,100.0,104,0,13,4288.2
986,2021-03-03,1,3,2021,1,3,1,0,29,2,86.92,104,1,14,2520.68
987,2020-05-05,2,5,2020,1,11,0,1,21,2,84.82,104,1,4,1781.22
988,2020-02-02,1,2,2020,1,0,1,0,22,1,100.0,136,1,1,3065.04
989,2021-04-04,2,4,2021,1,15,1,0,26,1,100.0,136,0,5,3551.34
990,2021-06-06,2,6,2021,1,3,1,1,41,1,100.0,136,1,15,5544.02
991,2021-08-08,3,8,2021,1,14,1,1,47,1,100.0,136,0,11,6034.33
992,2021-09-09,3,9,2021,1,3,1,1,31,1,100.0,136,0,13,3641.57
993,2021-10-10,4,10,2021,0,12,1,0,43,1,100.0,136,1,16,6930.74
994,2021-11-11,4,11,2021,1,3,1,1,23,1,100.0,136,1,12,3675.63
995,2021-11-11,4,11,2021,0,12,1,0,28,1,100.0,136,1,14,3442.04
996,2021-11-11,4,11,2021,1,9,1,1,49,1,100.0,136,1,4,6893.81
997,2020-01-01,1,1,2020,1,3,1,1,24,2,100.0,136,0,7,2622.48
998,2021-02-02,1,2,2021,1,3,1,1,33,1,100.0,136,0,6,4417.38
999,2021-03-03,1,3,2021,1,15,1,1,22,1,100.0,136,1,8,3606.02
1000,2021-05-05,2,5,2021,1,1,0,0,32,1,100.0,136,0,5,3802.56
1001,2020-07-07,3,7,2020,1,3,1,1,40,1,100.0,136,1,8,5026.4
1002,2020-08-08,3,8,2020,1,14,1,0,43,1,100.0,136,1,8,6695.53
1003,2021-09-09,3,9,2021,1,3,1,1,24,2,100.0,136,1,17,2819.28
1004,2021-10-10,4,10,2021,1,15,1,0,32,1,100.0,136,1,15,3759.04
1005,2021-10-10,4,10,2021,1,3,1,1,20,2,100.0,136,1,16,2731.8
1006,2021-11-11,4,11,2021,1,7,1,0,24,2,69.12,136,1,14,1658.88
1007,2020-11-11,4,11,2020,1,0,1,1,48,1,100.0,136,0,13,5778.24
1008,2020-12-12,4,12,2020,1,3,1,1,44,1,100.0,136,0,9,5191.12
1009,2021-01-01,1,1,2021,1,0,1,1,28,1,100.0,136,0,7,3862.88
1010,2021-02-02,1,2,2021,1,3,1,1,24,2,61.52,136,0,13,1476.48
1011,2020-03-03,1,3,2020,1,14,1,1,33,1,100.0,136,0,0,5273.73
1012,2021-05-05,2,5,2021,0,12,0,1,41,1,100.0,136,1,3,4872.03
1013,2020-01-01,1,1,2020,1,3,1,0,23,1,100.0,169,0,13,4556.99
1014,2021-03-03,1,3,2021,0,13,1,1,46,0,100.0,169,0,7,8257.0
1015,2021-04-04,2,4,2021,1,9,1,0,48,0,100.0,169,1,15,8209.44
1016,2021-05-05,2,5,2021,1,3,1,1,25,1,100.0,169,1,16,3598.5
1017,2020-06-06,2,6,2020,1,1,1,0,22,1,100.0,169,1,3,3837.24
1018,2020-07-07,3,7,2020,1,15,1,0,41,0,100.0,169,1,14,8331.61
1019,2020-08-08,3,8,2020,1,3,1,0,34,1,100.0,169,1,8,4836.5
1020,2021-09-09,3,9,2021,1,5,1,1,32,1,100.0,169,0,7,5418.88
1021,2021-09-09,3,9,2021,1,3,1,1,21,1,100.0,169,0,0,3734.01
1022,2020-10-10,4,10,2020,1,14,1,1,20,1,100.0,169,0,11,3996.4
1023,2020-10-10,4,10,2020,1,3,1,1,47,0,100.0,169,1,15,8754.69
1024,2021-11-11,4,11,2021,1,7,1,1,39,1,100.0,169,1,14,5481.45
1025,2020-11-11,4,11,2020,1,3,1,1,29,1,100.0,169,0,11,4419.89
1026,2020-11-11,4,11,2020,1,11,1,0,45,1,100.0,169,1,8,6324.75
1027,2021-11-11,4,11,2021,1,0,1,0,28,1,100.0,169,0,9,4409.72
1028,2021-11-11,4,11,2021,1,10,1,1,26,1,100.0,169,1,1,3918.46
1029,2021-11-11,4,11,2021,1,1,1,0,50,0,100.0,169,1,12,7620.5
1030,2020-12-12,4,12,2020,1,3,1,0,48,0,100.0,169,1,8,8291.04
1031,2021-12-12,4,12,2021,0,12,1,1,25,1,100.0,169,1,1,3937.25
1032,2020-01-01,1,1,2020,1,3,1,0,40,1,100.0,169,0,6,5554.4
1033,2020-02-02,1,2,2020,1,3,1,1,43,1,100.0,169,0,0,6407.86
1034,2020-03-03,1,3,2020,1,14,1,1,22,1,100.0,169,1,12,4172.52
1035,2020-04-04,2,4,2020,1,3,1,1,47,0,100.0,169,1,4,7083.37
1036,2020-05-05,2,5,2020,1,3,1,1,36,0,100.0,169,1,16,7132.68
1037,2020-06-06,2,6,2020,1,6,0,0,40,1,100.0,169,1,15,6773.6
1038,2020-06-06,2,6,2020,1,3,1,0,27,1,100.0,169,0,13,3657.69
1039,2021-07-07,3,7,2021,1,3,1,0,29,1,100.0,169,0,11,4812.55
1040,2020-07-07,3,7,2020,1,14,1,0,20,1,100.0,169,1,8,3928.6
1041,2021-08-08,3,8,2021,0,4,1,0,42,1,100.0,169,1,12,6401.22
1042,2021-08-08,3,8,2021,0,13,1,0,25,1,100.0,169,1,12,4191.25
1043,2020-08-08,3,8,2020,1,3,1,1,36,1,100.0,169,0,11,5852.52
1044,2020-09-09,3,9,2020,1,1,1,0,21,2,100.0,169,0,10,2844.87
1045,2021-10-10,4,10,2021,1,15,1,0,23,1,100.0,169,0,6,4011.66
1046,2020-10-10,4,10,2020,0,12,1,0,37,0,100.0,169,0,9,7455.87
1047,2020-10-10,4,10,2020,1,0,1,0,48,0,100.0,169,1,14,8940.96
1048,2021-10-10,4,10,2021,1,6,1,1,25,1,100.0,169,1,12,4572.25
1049,2021-11-11,4,11,2021,0,12,1,0,33,1,100.0,169,1,16,5700.09
1050,2021-11-11,4,11,2021,1,1,1,1,27,1,100.0,169,1,8,3155.49
1051,2020-11-11,4,11,2020,0,13,1,1,27,1,100.0,169,0,13,4170.69
1052,2020-11-11,4,11,2020,1,3,0,0,20,2,100.0,169,0,6,2878.8
1053,2021-11-11,4,11,2021,1,8,1,0,30,1,100.0,169,1,12,5029.5
1054,2020-12-12,4,12,2020,1,1,1,1,48,0,100.0,169,1,14,7396.8
1055,2021-12-12,4,12,2021,0,13,1,1,32,2,93.49,169,0,7,2991.68
1056,2021-01-01,1,1,2021,1,3,1,0,34,1,100.0,169,0,9,6275.72
1057,2020-01-01,1,1,2020,1,5,1,0,27,2,56.85,169,0,2,1534.95
1058,2020-02-02,1,2,2020,1,3,1,0,39,0,100.0,169,1,14,7264.53
1059,2020-02-02,1,2,2020,1,3,1,0,47,1,100.0,169,1,12,6869.05
1060,2021-03-03,1,3,2021,1,7,1,0,22,1,100.0,169,1,1,3353.02
1061,2021-04-04,2,4,2021,1,7,1,1,55,0,100.0,169,0,6,8289.05
1062,2021-05-05,2,5,2021,1,3,1,1,60,0,100.0,169,0,11,11887.8
1063,2021-05-05,2,5,2021,1,2,1,1,35,1,100.0,169,1,8,5926.9
1064,2020-05-05,2,5,2020,1,3,0,1,28,1,100.0,169,0,10,3793.16
1065,2020-02-02,1,2,2020,1,3,1,1,38,1,100.0,100,1,12,4330.1
1066,2020-04-04,2,4,2020,0,13,1,1,21,2,95.8,100,0,7,2011.8
1067,2021-06-06,2,6,2021,1,3,1,0,41,1,100.0,100,0,2,4837.18
1068,2020-08-08,3,8,2020,1,14,1,1,22,2,97.81,100,1,4,2151.82
1069,2021-09-09,3,9,2021,1,15,1,1,29,2,88.74,100,0,9,2573.46
1070,2020-10-10,4,10,2020,1,3,1,0,50,1,100.0,100,1,16,5344.5
1071,2020-11-11,4,11,2020,1,3,1,1,29,1,100.0,100,0,2,3070.52
1072,2021-11-11,4,11,2021,0,12,1,1,49,1,80.67,100,0,7,3952.83
1073,2020-11-11,4,11,2020,1,9,1,1,35,1,100.0,100,0,5,3564.75
1074,2021-01-01,1,1,2021,1,3,1,1,48,1,100.0,100,1,16,5614.56
1075,2020-02-02,1,2,2020,1,6,1,1,23,2,80.67,100,1,4,1855.41
1076,2021-03-03,1,3,2021,1,15,1,0,48,1,95.8,100,0,0,4598.4
1077,2020-05-05,2,5,2020,1,1,0,1,42,1,100.0,100,0,6,5082.42
1078,2020-07-07,3,7,2020,1,3,1,0,47,1,100.0,100,1,4,5450.59
1079,2020-08-08,3,8,2020,1,14,1,0,36,1,100.0,100,1,14,4174.92
1080,2021-09-09,3,9,2021,1,3,1,1,22,2,100.0,100,0,11,2418.24
1081,2020-10-10,4,10,2020,1,11,1,0,40,1,91.76,100,0,0,3670.4
1082,2021-10-10,4,10,2021,1,6,1,1,23,2,100.0,100,0,5,2481.7
1083,2021-11-11,4,11,2021,1,3,1,0,32,1,100.0,100,0,6,3807.68
1084,2020-11-11,4,11,2020,1,7,1,1,21,2,100.0,100,1,12,2230.41
1085,2020-12-12,4,12,2020,1,3,1,0,41,1,93.04,100,1,16,3814.64
1086,2021-01-01,1,1,2021,1,0,1,1,25,2,84.71,100,0,5,2117.75
1087,2020-02-02,1,2,2020,1,3,1,1,26,1,100.0,100,1,12,3340.48
1088,2020-03-03,1,3,2020,1,14,1,0,24,2,89.75,100,1,17,2154.0
1089,2021-05-05,2,5,2021,0,12,0,1,48,1,100.0,100,0,7,5808.48
1090,2020-03-03,1,3,2020,1,3,1,1,26,2,68.35,80,1,8,1777.1
1091,2020-05-05,2,5,2020,1,3,1,0,21,2,73.17,80,1,1,1536.57
1092,2021-07-07,3,7,2021,1,14,1,1,45,1,78.0,80,0,2,3510.0
1093,2021-09-09,3,9,2021,0,12,1,0,36,1,86.04,80,1,1,3097.44
1094,2020-10-10,4,10,2020,1,14,1,1,21,2,81.21,80,0,10,1705.41
1095,2021-11-11,4,11,2021,1,5,1,1,32,2,70.76,80,1,15,2264.32
1096,2021-11-11,4,11,2021,1,15,1,0,30,2,82.82,80,1,8,2484.6
1097,2021-11-11,4,11,2021,1,3,1,0,36,1,94.88,80,0,10,3415.68
1098,2020-12-12,4,12,2020,1,3,1,0,33,2,86.04,80,0,10,2839.32
1099,2020-01-01,1,1,2020,1,3,1,0,35,2,78.0,80,0,7,2730.0
1100,2021-02-02,1,2,2021,1,3,1,0,37,1,95.69,80,0,10,3540.53
1101,2020-04-04,2,4,2020,1,15,1,0,41,2,73.17,80,0,5,2999.97
1102,2021-05-05,2,5,2021,1,3,1,1,20,2,76.39,80,1,14,1527.8
1103,2020-07-07,3,7,2020,1,8,1,1,45,1,86.84,80,0,2,3907.8
1104,2021-08-08,3,8,2021,0,12,1,1,38,2,69.96,80,1,3,2658.48
1105,2021-08-08,3,8,2021,1,3,1,1,43,1,70.76,80,0,6,3042.68
1106,2021-10-10,4,10,2021,1,0,1,1,49,1,78.8,80,0,9,3861.2
1107,2020-10-10,4,10,2020,1,3,1,0,27,2,80.41,80,1,14,2171.07
1108,2020-11-11,4,11,2020,1,1,1,0,46,1,73.98,80,1,3,3403.08
1109,2020-11-11,4,11,2020,1,1,1,1,38,2,59.1,80,1,12,2245.8
1110,2021-11-11,4,11,2021,1,8,1,0,25,2,66.74,80,0,11,1668.5
1111,2021-01-01,1,1,2021,1,3,1,0,46,2,60.3,80,1,14,2773.8
1112,2020-02-02,1,2,2020,1,11,1,1,22,2,100.0,80,0,9,2464.0
1113,2021-03-03,1,3,2021,1,14,1,0,40,1,100.0,80,0,5,5491.6
1114,2021-01-01,1,1,2021,1,3,1,0,46,1,100.0,99,1,17,4791.82
1115,2020-03-03,1,3,2020,1,14,1,1,39,1,100.0,99,1,4,4178.85
1116,2020-05-05,2,5,2020,1,3,1,1,38,1,82.34,99,1,16,3128.92
1117,2020-07-07,3,7,2020,1,5,1,1,30,1,100.0,99,1,14,3095.4
1118,2021-09-09,3,9,2021,1,14,1,0,42,1,94.25,99,1,14,3958.5
1119,2021-10-10,4,10,2021,1,1,1,0,43,1,100.0,99,1,15,4991.44
1120,2021-11-11,4,11,2021,0,13,1,0,29,2,95.24,99,1,8,2761.96
1121,2021-11-11,4,11,2021,1,14,1,1,33,2,86.31,99,1,15,2848.23
1122,2021-11-11,4,11,2021,1,8,1,1,32,2,79.37,99,1,17,2539.84
1123,2020-12-12,4,12,2020,1,6,1,1,28,2,87.3,99,1,15,2444.4
1124,2021-01-01,1,1,2021,1,14,1,1,41,1,100.0,99,0,11,4555.92
1125,2020-03-03,1,3,2020,1,3,1,1,33,1,100.0,99,1,3,3666.96
1126,2021-04-04,2,4,2021,1,2,1,0,36,1,84.33,99,0,5,3035.88
1127,2020-06-06,2,6,2020,1,14,1,1,26,2,89.29,99,1,3,2321.54
1128,2020-08-08,3,8,2020,1,3,1,0,34,1,100.0,99,0,0,3474.46
1129,2020-09-09,3,9,2020,0,12,1,0,26,2,96.23,99,0,11,2501.98
1130,2020-10-10,4,10,2020,1,3,1,1,38,1,100.0,99,0,11,3958.46
1131,2021-10-10,4,10,2021,1,14,1,0,33,1,100.0,99,1,8,3535.95
1132,2020-11-11,4,11,2020,1,3,1,1,33,1,91.27,99,1,17,3011.91
1133,2020-11-11,4,11,2020,1,14,1,0,46,0,100.0,99,1,1,11336.7
1134,2020-11-11,4,11,2020,1,8,1,0,26,2,100.0,99,0,10,2656.94
1135,2020-12-12,4,12,2020,1,14,1,0,25,2,100.0,99,0,10,2604.25
1136,2021-01-01,1,1,2021,0,12,1,0,45,1,73.08,99,0,6,3288.6
1137,2021-02-02,1,2,2021,1,14,1,1,50,0,100.0,99,1,15,8935.5
1138,2021-03-03,1,3,2021,1,3,1,0,36,1,100.0,99,1,4,4035.96
1139,2021-05-05,2,5,2021,1,0,0,1,21,2,89.29,99,1,3,1875.09
1140,2021-03-03,1,3,2021,1,3,1,1,29,1,100.0,146,0,7,4049.56
1141,2021-05-05,2,5,2021,1,15,1,0,21,2,100.0,146,1,16,2469.39
1142,2020-07-07,3,7,2020,1,14,1,0,42,1,100.0,146,0,11,5432.7
1143,2020-09-09,3,9,2020,0,12,1,0,37,1,100.0,146,1,3,4405.22
1144,2021-10-10,4,10,2021,1,14,1,0,25,1,100.0,146,0,6,3638.0
1145,2021-11-11,4,11,2021,1,5,1,1,36,1,100.0,146,1,14,4444.92
1146,2021-11-11,4,11,2021,1,15,1,1,22,1,100.0,146,1,8,3395.48
1147,2020-11-11,4,11,2020,1,3,1,1,23,1,100.0,146,0,13,3414.58
1148,2020-12-12,4,12,2020,1,3,1,0,32,1,100.0,146,0,2,5127.04
1149,2020-01-01,1,1,2020,1,3,1,0,28,1,100.0,146,0,5,3745.28
1150,2020-02-02,1,2,2020,1,15,1,0,27,1,100.0,146,0,2,4564.08
1151,2020-04-04,2,4,2020,1,3,1,0,49,1,100.0,146,1,12,6554.24
1152,2020-05-05,2,5,2020,1,3,1,1,41,1,100.0,146,0,5,6749.83
1153,2021-07-07,3,7,2021,1,8,1,0,49,0,100.0,146,0,11,8427.02
1154,2021-08-08,3,8,2021,0,12,1,1,30,1,100.0,146,0,6,3924.6
1155,2021-08-08,3,8,2021,1,3,1,1,40,1,100.0,146,1,12,6761.6
1156,2020-10-10,4,10,2020,1,11,1,1,23,1,100.0,146,1,15,3786.49
1157,2020-10-10,4,10,2020,1,3,1,1,49,1,100.0,146,0,11,6266.12
1158,2021-11-11,4,11,2021,1,7,1,0,25,1,100.0,146,1,14,3491.0
1159,2020-11-11,4,11,2020,1,3,1,1,37,1,100.0,146,1,12,4405.22
1160,2021-11-11,4,11,2021,1,8,1,1,55,1,100.0,146,0,5,6548.3
1161,2021-12-12,4,12,2021,1,3,1,0,23,1,100.0,146,1,16,3177.91
1162,2020-01-01,1,1,2020,1,7,1,1,24,1,100.0,146,1,14,4142.64
1163,2021-02-02,1,2,2021,1,2,1,0,43,1,96.49,146,0,10,4149.07
1164,2020-03-03,1,3,2020,1,14,1,1,50,0,100.0,146,0,7,7397.0
1165,2021-03-03,1,3,2021,0,13,1,1,47,1,100.0,141,1,17,6241.6
1166,2020-05-05,2,5,2020,1,1,1,1,34,1,100.0,141,1,4,5331.88
1167,2020-07-07,3,7,2020,1,2,1,0,31,1,100.0,141,1,8,5124.3
1168,2020-09-09,3,9,2020,1,5,1,1,28,1,100.0,141,1,14,3639.44
1169,2020-10-10,4,10,2020,1,3,1,0,36,1,100.0,141,1,16,5544.0
1170,2020-11-11,4,11,2020,1,9,1,1,48,1,100.0,141,0,13,5493.12
1171,2020-11-11,4,11,2020,1,9,1,1,39,1,100.0,141,1,4,5785.26
1172,2021-11-11,4,11,2021,1,10,1,1,45,1,100.0,141,1,15,5340.6
1173,2020-12-12,4,12,2020,1,1,1,0,35,1,100.0,141,1,17,5735.8
1174,2020-01-01,1,1,2020,1,3,1,1,45,1,100.0,141,0,13,6357.6
1175,2021-02-02,1,2,2021,1,14,1,1,46,0,100.0,141,1,14,7343.9
1176,2020-04-04,2,4,2020,1,2,1,0,37,1,100.0,141,0,11,5959.22
1177,2020-06-06,2,6,2020,1,3,0,1,31,1,100.0,141,0,7,4029.38
1178,2020-07-07,3,7,2020,1,15,1,1,33,1,100.0,141,0,9,5035.14
1179,2021-08-08,3,8,2021,0,4,1,1,31,1,100.0,141,0,9,4116.8
1180,2021-08-08,3,8,2021,1,3,1,0,27,1,100.0,141,1,1,4310.55
1181,2021-10-10,4,10,2021,1,0,1,0,39,1,100.0,141,0,9,6446.7
1182,2020-10-10,4,10,2020,1,3,1,1,32,1,100.0,141,0,5,3616.64
1183,2021-11-11,4,11,2021,0,12,1,1,28,1,100.0,141,1,3,4232.76
1184,2020-11-11,4,11,2020,0,13,1,1,26,2,67.91,141,1,4,1765.66
1185,2020-11-11,4,11,2020,1,3,1,0,44,1,84.88,141,1,8,3734.72
1186,2021-01-01,1,1,2021,1,14,0,0,46,1,100.0,141,0,13,4808.38
1187,2020-02-02,1,2,2020,1,1,1,1,32,2,70.83,141,1,3,2266.56
1188,2020-04-04,2,4,2020,1,3,0,1,65,0,100.0,141,1,17,10468.9
1189,2021-05-05,2,5,2021,1,7,1,0,43,1,100.0,141,0,13,5589.14
1190,2020-03-03,1,3,2020,1,3,1,1,43,2,67.77,62,0,2,2914.11
1191,2021-05-05,2,5,2021,1,3,1,1,35,2,49.74,62,0,10,1740.9
1192,2021-07-07,3,7,2021,1,14,1,1,45,2,50.36,62,0,9,2266.2
1193,2021-09-09,3,9,2021,1,9,1,1,47,1,67.14,62,1,14,3155.58
1194,2021-10-10,4,10,2021,1,14,1,0,21,2,64.66,62,0,5,1357.86
1195,2020-11-11,4,11,2020,1,5,1,1,38,2,68.39,62,0,0,2598.82
1196,2020-11-11,4,11,2020,1,3,1,0,21,2,50.36,62,1,17,1057.56
1197,2021-11-11,4,11,2021,1,15,1,0,43,1,72.74,62,1,4,3127.82
1198,2020-01-01,1,1,2020,1,3,1,0,46,2,54.09,62,1,12,2488.14
1199,2020-02-02,1,2,2020,1,9,1,0,38,2,58.44,62,0,0,2220.72
1200,2020-04-04,2,4,2020,1,1,1,0,26,2,52.22,62,1,15,1357.72
1201,2021-05-05,2,5,2021,1,3,1,1,31,2,52.84,62,0,13,1638.04
1202,2020-06-06,2,6,2020,0,12,1,1,48,2,54.71,62,1,4,2626.08
1203,2021-08-08,3,8,2021,0,12,1,1,33,2,50.36,62,0,7,1661.88
1204,2020-08-08,3,8,2020,1,3,1,1,38,2,57.2,62,1,3,2173.6
1205,2021-09-09,3,9,2021,1,1,1,1,39,2,55.95,62,0,11,2182.05
1206,2021-10-10,4,10,2021,1,3,1,0,42,2,67.14,62,1,16,2819.88
1207,2021-11-11,4,11,2021,1,1,1,1,44,2,59.06,62,1,12,2598.64
1208,2021-11-11,4,11,2021,1,3,1,1,29,2,69.63,62,0,0,2019.27
1209,2020-11-11,4,11,2020,1,8,1,0,26,2,55.95,62,1,14,1454.7
1210,2020-12-12,4,12,2020,1,3,1,1,31,2,53.47,62,0,5,1657.57
1211,2021-01-01,1,1,2021,1,7,1,0,32,2,89.12,62,1,8,2851.84
1212,2021-02-02,1,2,2021,1,3,1,0,28,1,100.0,62,0,7,4609.64
1213,2020-03-03,1,3,2020,1,14,1,1,36,1,100.0,62,0,13,5079.96
1214,2020-04-04,2,4,2020,1,2,1,0,36,2,52.22,62,0,6,1879.92
1215,2021-02-02,1,2,2021,1,3,1,0,41,1,100.0,105,0,7,4774.86
1216,2020-04-04,2,4,2020,1,3,1,1,27,2,99.52,105,1,17,2687.04
1217,2021-06-06,2,6,2021,0,12,1,0,33,1,100.0,105,1,8,3423.75
1218,2021-08-08,3,8,2021,0,12,1,0,34,1,100.0,105,1,8,3455.76
1219,2020-10-10,4,10,2020,1,3,1,0,29,1,100.0,105,0,7,3622.97
1220,2021-10-10,4,10,2021,1,3,0,1,34,1,100.0,105,0,2,3599.58
1221,2020-11-11,4,11,2020,1,0,1,1,48,1,100.0,105,0,7,5386.56
1222,2021-11-11,4,11,2021,1,15,1,0,46,1,100.0,105,1,12,4918.78
1223,2021-11-11,4,11,2021,1,3,1,0,22,2,100.0,105,1,17,2538.8
1224,2021-01-01,1,1,2021,1,14,1,0,20,2,100.0,105,0,2,2498.6
1225,2020-02-02,1,2,2020,1,14,1,0,45,1,85.75,105,0,11,3858.75
1226,2021-05-05,2,5,2021,0,12,1,0,46,1,100.0,105,0,0,5600.5
1227,2020-06-06,2,6,2020,1,3,0,1,34,1,100.0,105,1,14,4103.46
1228,2020-07-07,3,7,2020,1,2,1,1,50,1,85.75,105,0,2,4287.5
1229,2020-08-08,3,8,2020,1,6,1,0,46,1,100.0,105,0,13,5795.54
1230,2021-09-09,3,9,2021,1,3,1,1,22,2,84.7,105,1,1,1863.4
1231,2020-10-10,4,10,2020,0,13,1,1,48,1,86.81,105,1,8,4166.88
1232,2020-11-11,4,11,2020,1,15,1,1,47,1,86.81,105,1,4,4080.07
1233,2021-11-11,4,11,2021,1,3,1,1,34,1,100.0,105,1,1,3815.48
1234,2021-11-11,4,11,2021,1,3,1,1,45,1,100.0,105,0,13,5526.45
1235,2021-12-12,4,12,2021,1,7,1,1,20,1,100.0,105,0,5,3374.6
1236,2020-01-01,1,1,2020,1,3,1,0,50,1,60.49,105,1,1,3024.5
1237,2021-03-03,1,3,2021,1,9,0,1,22,2,57.55,105,1,8,1266.1
1238,2021-03-03,1,3,2021,1,3,1,1,45,1,100.0,105,1,8,4811.85
1239,2020-04-04,2,4,2020,1,14,1,1,58,0,100.0,105,1,16,7307.42
1240,2020-05-05,2,5,2020,1,8,0,0,51,1,100.0,105,0,6,6209.25
1241,2020-01-01,1,1,2020,1,3,1,0,38,1,100.0,143,1,17,5348.5
1242,2021-04-04,2,4,2021,1,3,1,1,22,2,100.0,143,0,2,2780.58
1243,2020-06-06,2,6,2020,1,1,1,0,25,1,100.0,143,1,3,3447.0
1244,2020-08-08,3,8,2020,1,14,1,1,24,1,100.0,143,0,5,3791.52
1245,2020-09-09,3,9,2020,1,0,1,1,35,1,100.0,143,1,17,4524.1
1246,2020-10-10,4,10,2020,1,3,1,0,28,1,100.0,143,1,3,3337.6
1247,2020-11-11,4,11,2020,1,3,1,0,36,1,100.0,143,1,15,5532.12
1248,2020-11-11,4,11,2020,0,12,1,1,39,1,100.0,143,0,11,5096.91
1249,2021-11-11,4,11,2021,1,9,1,1,27,1,100.0,143,0,6,4537.08
1250,2020-12-12,4,12,2020,0,12,1,0,40,1,100.0,143,0,9,6146.8
1251,2021-02-02,1,2,2021,1,3,1,0,50,0,100.0,143,1,16,8258.0
1252,2020-03-03,1,3,2020,1,15,1,1,42,0,100.0,143,1,12,7238.28
1253,2021-05-05,2,5,2021,1,3,1,0,48,1,100.0,143,0,9,6756.0
1254,2021-07-07,3,7,2021,0,13,1,0,25,1,100.0,143,1,14,3734.0
1255,2021-08-08,3,8,2021,1,14,1,1,31,1,100.0,143,1,3,4674.8
1256,2020-09-09,3,9,2020,1,1,1,1,44,0,100.0,143,1,12,7140.76
1257,2020-10-10,4,10,2020,0,13,1,0,23,1,100.0,143,1,17,3600.65
1258,2020-10-10,4,10,2020,1,3,1,0,29,1,100.0,143,1,16,4206.74
1259,2021-11-11,4,11,2021,1,1,1,0,49,1,100.0,143,1,17,5379.71
1260,2020-11-11,4,11,2020,1,1,1,0,36,1,100.0,143,1,3,5679.36
1261,2021-12-12,4,12,2021,1,1,1,1,34,1,100.0,143,0,10,4394.84
1262,2021-12-12,4,12,2021,1,3,1,0,25,2,100.0,143,0,9,2528.25
1263,2021-01-01,1,1,2021,1,0,1,1,48,0,100.0,143,0,9,7031.52
1264,2020-02-02,1,2,2020,1,2,1,0,38,1,100.0,143,1,17,5340.9
1265,2020-03-03,1,3,2020,1,1,1,1,37,1,100.0,143,0,10,6376.58
1266,2021-05-05,2,5,2021,1,9,1,1,49,1,100.0,143,1,14,6896.75
1267,2021-01-01,1,1,2021,1,10,1,0,22,2,86.51,92,0,0,1903.22
1268,2020-03-03,1,3,2020,1,3,1,0,28,2,89.27,92,1,3,2499.56
1269,2020-05-05,2,5,2020,0,4,1,0,36,1,85.59,92,1,1,3081.24
1270,2021-09-09,3,9,2021,1,5,1,1,34,1,100.0,92,1,8,3598.22
1271,2020-10-10,4,10,2020,1,14,1,1,39,1,100.0,92,0,5,3912.09
1272,2021-11-11,4,11,2021,1,3,1,1,21,2,75.46,92,0,6,1584.66
1273,2021-11-11,4,11,2021,1,14,1,0,36,1,100.0,92,1,14,3942.72
1274,2020-11-11,4,11,2020,1,8,1,1,24,2,97.55,92,1,15,2341.2
1275,2021-12-12,4,12,2021,1,1,1,1,29,2,85.59,92,1,15,2482.11
1276,2020-01-01,1,1,2020,1,3,1,1,38,1,94.79,92,1,4,3602.02
1277,2021-03-03,1,3,2021,1,15,1,1,34,1,100.0,92,1,14,3566.94
1278,2020-04-04,2,4,2020,1,7,1,1,42,1,90.19,92,0,5,3787.98
